lookback_window,feature_under_consideration,candidate_features,current_best_features,learning_rate,number_of_hidden_layers,number_of_hidden_neurons,MSE_1_day,MAE_1_day,MAPE_1_day,MBE_1_day,RMSE_1_day,R2_1_day,MSE_3_day,MAE_3_day,MAPE_3_day,MBE_3_day,RMSE_3_day,R2_3_day,MSE_5_day,MAE_5_day,MAPE_5_day,MBE_5_day,RMSE_5_day,R2_5_day
1,Close,Close,['Close'],0.001,1,8,1.0000570910051465e-05,0.0024619102478027344,0.2249019891023636,0.0024619102478027344,0.003162367967888713,-1.4753575325012207,8.46297680823227e-08,0.0002873539924621582,0.02629830874502659,0.0002873539924621582,0.00029091196483932436,-16.25388526916504,6.391374540726247e-09,6.520748138427734e-05,0.005974027793854475,-4.6253204345703125e-05,7.99460758571513e-05,0.21099424362182617
1,Open,"['Open', 'Close']",['Close'],0.001,1,8,0.00020727493392769247,0.01186215877532959,1.0866210460662842,-0.008158683776855469,0.014397045597434044,-50.305030822753906,1.2458955097827129e-05,0.003317594528198242,0.30363258719444275,-0.003317594528198242,0.00352972443215549,-2539.068115234375,0.0018833797657862306,0.03235220909118652,2.964015007019043,0.02892601490020752,0.043397922068834305,-232499.453125
1,High,"['High', 'Close']",['Close'],0.001,1,8,0.0011780664790421724,0.034096360206604004,3.1187546253204346,0.034096360206604004,0.03432297334074974,-290.596923828125,0.0015777531079947948,0.039685070514678955,3.6319591999053955,-0.039685070514678955,0.039720941334962845,-321663.25,0.0003610119456425309,0.018998324871063232,1.7404407262802124,0.018998324871063232,0.01900031417608261,-44565.390625
1,Low,"['Low', 'Close']",['Close'],0.001,1,8,0.0002307459362782538,0.012730181217193604,1.166056513786316,0.00828784704208374,0.015190323814749718,-56.11460876464844,0.0006883358582854271,0.025996685028076172,2.3792314529418945,0.003536701202392578,0.02623615600168705,-140333.40625,0.003910645842552185,0.04608762264251709,4.222421169281006,0.04226791858673096,0.06253515928983688,-482762.4375
1,Volume,"['Volume', 'Close']",['Close'],0.001,1,8,0.0005189927178435028,0.017798006534576416,1.6307013034820557,-0.01422053575515747,0.022781411185860634,-127.46192932128906,0.00022941264614928514,0.01492774486541748,1.366199016571045,0.01492774486541748,0.015146373771131039,-46770.4765625,9.840200073085725e-05,0.008955955505371094,0.8204901814460754,-0.008955955505371094,0.009919778443872929,-12146.58203125
1,50_sma,"['50_sma', 'Close']",['Close'],0.001,1,8,5.257898919808213e-06,0.00196915864944458,0.180352583527565,-0.0011748671531677246,0.0022930109407752752,-0.3014436960220337,2.1642330239046714e-07,0.0004628300666809082,0.04235837981104851,-0.0004628300666809082,0.00046521317563019693,-43.12327575683594,0.0001335463603027165,0.011556088924407959,1.0586565732955933,0.011556088924407959,0.011556225828826427,-16485.1015625
1,200_sma,"['200_sma', 'Close']",['Close'],0.001,1,8,1.2548727681860328e-05,0.0029342174530029297,0.268780380487442,-0.0029342174530029297,0.003542418358847499,-2.106081485748291,3.4363416489213705e-05,0.005861878395080566,0.5364780426025391,-0.005861878395080566,0.005862031597644091,-7004.837890625,6.034926627762616e-05,0.007768213748931885,0.7116491198539734,-0.007768213748931885,0.00776847917586565,-7449.02783203125
1,50_ema,"['50_ema', 'Close']",['Close'],0.001,1,8,0.0006212297594174743,0.02483844757080078,2.2727746963500977,-0.02483844757080078,0.02492448128759861,-152.76780700683594,2.6076243386796705e-08,0.00012105703353881836,0.011079739779233932,-0.00010687112808227539,0.000161481395480223,-4.316291332244873,0.0005832287715747952,0.02414923906326294,2.2123212814331055,-0.02414923906326294,0.024150129407644272,-71997.7265625
1,100_ema,"['100_ema', 'Close']",['Close'],0.001,1,8,1.228733435709728e-05,0.0029197335243225098,0.2667950391769409,0.0029197335243225098,0.003505329368636012,-2.0413811206817627,7.522695523221046e-05,0.008673131465911865,0.7937626838684082,0.008673131465911865,0.008673347532749176,-15335.8876953125,7.721731890342198e-06,0.002778291702270508,0.25452059507369995,-0.002778291702270508,0.0027788004372268915,-952.2363891601562
1,MACD_line,"['MACD_line', 'Close']",['Close'],0.001,1,8,0.0005891395267099142,0.0241701602935791,2.211660146713257,-0.0241701602935791,0.024272195994853973,-144.8247833251953,0.0002582882880233228,0.01606762409210205,1.4705073833465576,-0.01606762409210205,0.016071349382400513,-52657.49609375,2.389914880041033e-05,0.004837989807128906,0.44320449233055115,0.004837989807128906,0.004888675641268492,-2949.314697265625
1,Signal_line,"['Signal_line', 'Close']",['Close'],0.001,1,8,0.00029588915640488267,0.017083585262298584,1.5632858276367188,-0.017083585262298584,0.01720142923295498,-72.23896789550781,2.4597407900728285e-05,0.004959285259246826,0.4538729786872864,-0.004959285259246826,0.004959577228873968,-5013.7939453125,3.160959022352472e-05,0.005621850490570068,0.5150190591812134,0.005621850490570068,0.005622240714728832,-3901.1572265625
1,ADX,"['ADX', 'Close']",['Close'],0.001,1,8,0.00046792352804914117,0.021593809127807617,1.975795030593872,-0.021593809127807617,0.02163154073059559,-114.82119750976562,0.0006893840036354959,0.02624189853668213,2.4016478061676025,-0.02624189853668213,0.026256123557686806,-140547.09375,0.001566265244036913,0.03955608606338501,3.623736619949341,-0.03955608606338501,0.03957606852054596,-193352.125
1,RSI,"['RSI', 'Close']",['Close'],0.001,1,8,1.7758638932718895e-05,0.0037140846252441406,0.33946022391319275,0.0037140846252441406,0.004214100074023008,-3.3956470489501953,1.6677059875291889e-06,0.0012905597686767578,0.11811146885156631,0.0012905597686767578,0.0012913969112560153,-339.0033874511719,8.214585704990895e-07,0.0009041428565979004,0.0828292965888977,-0.0009041428565979004,0.0009063435136340559,-100.40784454345703
1,stoch_k,"['stoch_k', 'Close']",['Close'],0.001,1,8,1.534185685159173e-05,0.0032023191452026367,0.2925952076911926,0.0022554397583007812,0.003916868474334478,-2.7974414825439453,1.361686145173735e-06,0.0010845661163330078,0.09926178306341171,0.0010845661163330078,0.0011669130763038993,-276.6136169433594,4.794010237674229e-06,0.0015780925750732422,0.1445581018924713,0.0015177726745605469,0.0021895228419452906,-590.8134765625
1,stoch_d,"['stoch_d', 'Close']",['Close'],0.001,1,8,5.484559005708434e-05,0.007356166839599609,0.6731469631195068,-0.0008558034896850586,0.0074057807214558125,-12.575469970703125,8.086337766144425e-05,0.007524311542510986,0.6885944604873657,-0.007524311542510986,0.008992406539618969,-16485.01171875,1.738136779749766e-05,0.0029755234718322754,0.2725665867328644,-0.002920210361480713,0.004169096704572439,-2144.7041015625
1,ATR,"['ATR', 'Close']",['Close'],0.001,1,8,2.1264670067466795e-05,0.004530668258666992,0.41464748978614807,-0.004530668258666992,0.004611363168805838,-4.263465881347656,5.828086614201311e-06,0.002407670021057129,0.2203504592180252,0.002407670021057129,0.00241414294578135,-1187.2005615234375,1.3311297379914322e-06,0.0011535882949829102,0.10568073391914368,-0.0011535882949829102,0.0011537459213286638,-163.3260040283203
1,Close,Close,['Close'],0.001,2,8,4.027610884804744e-06,0.0019838809967041016,0.18145085871219635,0.00030303001403808594,0.0020068909507244825,0.0030791759490966797,3.17640484581716e-07,0.0005611777305603027,0.05135916918516159,-0.0005611777305603027,0.0005635960260406137,-63.75891876220703,7.45909710531123e-06,0.002730250358581543,0.2501196563243866,-0.002730250358581543,0.0027311346493661404,-919.8145141601562
1,Open,"['Open', 'Close']",['Close'],0.001,2,8,0.00044849002733826637,0.02117621898651123,1.9373351335525513,0.000240325927734375,0.021177582442760468,-110.010986328125,0.0015453578671440482,0.03007340431213379,2.752459764480591,-0.03007340431213379,0.039311040192842484,-315058.65625,0.0006570288678631186,0.021363377571105957,1.9569989442825317,0.021363377571105957,0.025632575154304504,-81108.2421875
1,High,"['High', 'Close']",['Close'],0.001,2,8,0.00012671611330006272,0.01125258207321167,1.0295312404632568,-0.01125258207321167,0.011256825178861618,-30.364978790283203,0.00012819230323657393,0.011322200298309326,1.0362051725387573,0.011322200298309326,0.011322204023599625,-26134.19140625,3.9853151179158885e-07,0.00047641992568969727,0.04364811256527901,-0.00041419267654418945,0.0006312935147434473,-48.19812774658203
1,Low,"['Low', 'Close']",['Close'],0.001,2,8,0.00033867539605125785,0.01825505495071411,1.6697313785552979,-0.01825505495071411,0.018403135240077972,-82.82948303222656,0.001076752902008593,0.032675087451934814,2.990434408187866,-0.032675087451934814,0.032813914120197296,-219521.875,0.0006354934303089976,0.024738729000091553,2.266359806060791,0.004846513271331787,0.02520899474620819,-78449.7265625
1,Volume,"['Volume', 'Close']",['Close'],0.001,2,8,0.0005406537093222141,0.019345104694366455,1.7720203399658203,0.01290041208267212,0.023251961916685104,-132.823486328125,0.00017154768283944577,0.011272847652435303,1.0316493511199951,-0.0066686272621154785,0.013097621500492096,-34973.265625,0.0018338377121835947,0.03906965255737305,3.5793159008026123,0.017532825469970703,0.04282332956790924,-226383.5625
1,50_sma,"['50_sma', 'Close']",['Close'],0.001,2,8,7.696478860452771e-05,0.008545756340026855,0.7821701765060425,-0.008545756340026855,0.00877295807003975,-18.05044937133789,0.00037137369508855045,0.019271016120910645,1.7636792659759521,-0.019271016120910645,0.019271058961749077,-75712.7734375,2.1169151409594633e-07,0.0004564523696899414,0.04181531071662903,0.0004564523696899414,0.0004600994579959661,-25.133005142211914
1,200_sma,"['200_sma', 'Close']",['Close'],0.001,2,8,0.0005600210279226303,0.02358376979827881,2.1573092937469482,0.02358376979827881,0.02366476319730282,-137.61732482910156,3.3303931559203193e-06,0.001823127269744873,0.1668526828289032,-0.001823127269744873,0.0018249364802613854,-677.9835205078125,0.00010633951751515269,0.010311305522918701,0.9446229934692383,-0.010311305522918701,0.010312105529010296,-13126.4560546875
1,50_ema,"['50_ema', 'Close']",['Close'],0.001,2,8,0.0014801761135458946,0.03842979669570923,3.515568733215332,0.03842979669570923,0.03847305849194527,-365.3756103515625,3.1496187148150057e-05,0.005611002445220947,0.5135170221328735,-0.005611002445220947,0.005612146575003862,-6420.28173828125,3.7768906622659415e-05,0.006145596504211426,0.5630002617835999,-0.006145596504211426,0.006145641207695007,-4661.515625
1,100_ema,"['100_ema', 'Close']",['Close'],0.001,2,8,0.004890856333076954,0.06991159915924072,6.39578914642334,0.06991159915924072,0.0699346587061882,-1209.5927734375,6.171269342303276e-05,0.007855534553527832,0.71893709897995,-0.007855534553527832,0.007855742238461971,-12580.6689453125,7.038552575977519e-05,0.008388996124267578,0.768519401550293,-0.008388996124267578,0.0083896080031991,-8687.9892578125
1,MACD_line,"['MACD_line', 'Close']",['Close'],0.001,2,8,0.0002556072431616485,0.015599727630615234,1.426603078842163,0.015599727630615234,0.01598772220313549,-62.2683219909668,0.00014754300354979932,0.011663734912872314,1.067442536354065,0.011663734912872314,0.012146728113293648,-30079.314453125,9.352858614875004e-05,0.00806283950805664,0.7385989427566528,0.00806283950805664,0.009671017527580261,-11544.9658203125
1,Signal_line,"['Signal_line', 'Close']",['Close'],0.001,2,8,0.0009532015537843108,0.030639469623565674,2.8025131225585938,0.030639469623565674,0.030873961746692657,-234.93800354003906,0.0016449691029265523,0.040542662143707275,3.7104620933532715,-0.040542662143707275,0.04055821895599365,-335366.90625,0.001826985739171505,0.042728543281555176,3.914384126663208,-0.042728543281555176,0.0427432544529438,-225537.6875
1,ADX,"['ADX', 'Close']",['Close'],0.001,2,8,9.834491720539518e-06,0.0024529099464416504,0.22474120557308197,-0.0024529099464416504,0.003135999431833625,-1.4342494010925293,1.8832219211617485e-05,0.004336833953857422,0.3969069719314575,-0.004336833953857422,0.004339610692113638,-3838.416748046875,0.0009783630957826972,0.03127753734588623,2.865347385406494,0.03127753734588623,0.03127879649400711,-120776.4765625
1,RSI,"['RSI', 'Close']",['Close'],0.001,2,8,0.0002841286768671125,0.01674020290374756,1.5312001705169678,0.01674020290374756,0.01685611717402935,-69.32799530029297,0.0036315175238996744,0.06026196479797363,5.515161037445068,0.06026196479797363,0.06026207283139229,-740374.25,0.00022923239157535136,0.015140295028686523,1.3870068788528442,0.015140295028686523,0.015140422619879246,-28297.400390625
1,stoch_k,"['stoch_k', 'Close']",['Close'],0.001,2,8,0.00026734251878224313,0.013045430183410645,1.1918455362319946,0.009856939315795898,0.01635061204433441,-65.17305755615234,0.0007010640110820532,0.026387453079223633,2.4149866104125977,-0.002183198928833008,0.026477612555027008,-142928.34375,0.00015107290528248996,0.009436845779418945,0.8644529581069946,-0.007875204086303711,0.012291171588003635,-18648.7265625
1,stoch_d,"['stoch_d', 'Close']",['Close'],0.001,2,8,6.583500362467021e-05,0.007883906364440918,0.7209622859954834,0.007883906364440918,0.008113876916468143,-15.295587539672852,3.8991311157587916e-05,0.006214559078216553,0.5687514543533325,0.006214559078216553,0.00624430226162076,-7948.34912109375,2.9031461963313632e-05,0.004417896270751953,0.40474823117256165,0.004417896270751953,0.005388085264712572,-3582.89111328125
1,ATR,"['ATR', 'Close']",['Close'],0.001,2,8,0.0011098766699433327,0.033147573471069336,3.033175230026245,-0.033147573471069336,0.03331481292843819,-273.7184753417969,4.564737992041046e-07,0.0006212592124938965,0.05685906484723091,-0.0006212592124938965,0.0006756284274160862,-92.06354522705078,7.601155812153593e-05,0.008656740188598633,0.7930545806884766,0.008656740188598633,0.00871846079826355,-9382.5146484375
1,Close,Close,['Close'],0.001,3,8,0.0005980974528938532,0.024373292922973633,2.2302086353302,-0.024373292922973633,0.024456031620502472,-147.04205322265625,0.009480196051299572,0.09736627340316772,8.910940170288086,-0.09736627340316772,0.09736629575490952,-1932773.0,1.1591404472710565e-05,0.0034034252166748047,0.3117882311344147,0.0034034252166748047,0.0034046152140945196,-1429.9417724609375
1,Open,"['Open', 'Close']",['Close'],0.001,3,8,0.009885252453386784,0.0717199444770813,6.573118209838867,-0.0688585638999939,0.09942460805177689,-2445.813720703125,0.00908152386546135,0.07157528400421143,6.550922870635986,-0.06291663646697998,0.09529703110456467,-1851493.75,0.00018687761621549726,0.012340664863586426,1.1305768489837646,0.005880951881408691,0.013670318759977818,-23068.765625
1,High,"['High', 'Close']","['Close', 'High']",0.001,3,8,0.0004096028860658407,0.02017831802368164,1.8463422060012817,-0.02017831802368164,0.02023864910006523,-100.38557434082031,6.363316788338125e-05,0.007972776889801025,0.7296682596206665,0.007972776889801025,0.007977040484547615,-12972.205078125,0.0007857654127292335,0.028015494346618652,2.5665016174316406,-0.028015494346618652,0.02803150750696659,-97000.578125
1,Low,"['High', 'Low', 'Close']","['High', 'Close']",0.001,3,8,0.0009108230005949736,0.029739856719970703,2.721712112426758,-0.00513458251953125,0.030179845169186592,-224.44839477539062,0.0012546770740300417,0.03455322980880737,3.1623497009277344,-0.03455322980880737,0.03542141988873482,-255796.15625,5.866312494617887e-05,0.0065860748291015625,0.6033229231834412,-0.0039098262786865234,0.0076591856777668,-7240.8759765625
1,Volume,"['High', 'Volume', 'Close']","['High', 'Close']",0.001,3,8,0.0011145661119371653,0.03329622745513916,3.046623706817627,-0.03329622745513916,0.03338511660695076,-274.87921142578125,0.0015314418124035,0.03905421495437622,3.5742475986480713,-0.03905421495437622,0.03913364186882973,-312221.53125,0.001110039185732603,0.03273177146911621,2.998615264892578,-0.03273177146911621,0.03331724926829338,-137031.703125
1,50_sma,"['High', '50_sma', 'Close']","['High', 'Close']",0.001,3,8,0.0011018990771844983,0.03307807445526123,3.026723861694336,-0.03307807445526123,0.03319486603140831,-271.7438659667969,0.0011493201600387692,0.03389185667037964,3.1017799377441406,-0.03389185667037964,0.033901624381542206,-234316.53125,0.001100736204534769,0.03315627574920654,3.0374481678009033,0.03315627574920654,0.033177345991134644,-135883.265625
1,200_sma,"['High', '200_sma', 'Close']","['High', 'Close']",0.001,3,8,0.001985743176192045,0.0444871187210083,4.070483207702637,-0.0444871187210083,0.04456167668104172,-490.514404296875,0.0006692674360238016,0.025858938694000244,2.3666088581085205,-0.025858938694000244,0.025870203971862793,-136445.828125,0.0013298108242452145,0.036414504051208496,3.3359296321868896,0.036414504051208496,0.0364665724337101,-164162.1875
1,50_ema,"['High', '50_ema', 'Close']","['High', 'Close', '50_ema']",0.001,3,8,6.207881961017847e-05,0.007501363754272461,0.6858813762664795,0.007501363754272461,0.007879011332988739,-14.365850448608398,4.003175490652211e-06,0.0019193291664123535,0.1756598949432373,-0.0019193291664123535,0.0020007938146591187,-815.14697265625,1.1743225513782818e-05,0.003426074981689453,0.3138633072376251,-0.003426074981689453,0.0034268388990312815,-1448.683837890625
1,100_ema,"['High', '50_ema', '100_ema', 'Close']","['High', '50_ema', 'Close']",0.001,3,8,0.010768234729766846,0.1037524938583374,9.492457389831543,-0.1037524938583374,0.10377010703086853,-2664.37109375,0.0041051870211958885,0.06407135725021362,5.863797664642334,-0.06407135725021362,0.06407172977924347,-836943.5625,0.0002737363683991134,0.016536355018615723,1.5149049758911133,-0.016536355018615723,0.01654498092830181,-33791.3515625
1,MACD_line,"['High', '50_ema', 'MACD_line', 'Close']","['High', '50_ema', 'Close']",0.001,3,8,0.0021141949109733105,0.04588019847869873,4.198010444641113,-0.04588019847869873,0.04598037526011467,-522.3089599609375,0.0007042368524707854,0.02649909257888794,2.425199270248413,-0.02649909257888794,0.026537461206316948,-143575.21875,0.0025019615422934294,0.05000913143157959,4.581360340118408,-0.05000913143157959,0.05001961067318916,-308862.46875
1,Signal_line,"['High', '50_ema', 'Signal_line', 'Close']","['High', '50_ema', 'Close']",0.001,3,8,0.0009155264124274254,0.030080854892730713,2.7525949478149414,-0.030080854892730713,0.03025766648352146,-225.6125946044922,4.5508219045586884e-05,0.006690084934234619,0.6122699975967407,-0.006690084934234619,0.00674597779288888,-9276.9833984375,0.0002917469828389585,0.016884326934814453,1.5467591285705566,-0.016884326934814453,0.017080603167414665,-36014.734375
1,ADX,"['High', '50_ema', 'ADX', 'Close']","['High', '50_ema', 'Close']",0.001,3,8,6.4870786445681e-05,0.007916092872619629,0.7244795560836792,-0.007916092872619629,0.008054240606725216,-15.056922912597656,0.0012134151766076684,0.0348055362701416,3.185403347015381,0.0348055362701416,0.034834109246730804,-247383.890625,0.0012434719828888774,0.03526031970977783,3.230212688446045,0.03526031970977783,0.03526289761066437,-153503.78125
1,RSI,"['High', '50_ema', 'RSI', 'Close']","['High', '50_ema', 'Close']",0.001,3,8,0.0003264759434387088,0.017931580543518066,1.640155553817749,0.017931580543518066,0.018068645149469376,-79.80986022949219,2.4859396944520995e-05,0.004977762699127197,0.4555653929710388,-0.004977762699127197,0.004985919687896967,-5067.20703125,0.0011477700900286436,0.033878445625305176,3.10361647605896,-0.033878445625305176,0.03387875482439995,-141689.515625
1,stoch_k,"['High', '50_ema', 'stoch_k', 'Close']","['High', '50_ema', 'Close']",0.001,3,8,5.9568366850726306e-05,0.006208181381225586,0.5672042965888977,-0.006208181381225586,0.007718054577708244,-13.74445915222168,0.00020184907771181315,0.010691821575164795,0.9785680174827576,0.010691821575164795,0.014207360334694386,-41150.95703125,0.0002454258792567998,0.01175159215927124,1.0766453742980957,-0.01175159215927124,0.01566607505083084,-30296.462890625
1,stoch_d,"['High', '50_ema', 'stoch_d', 'Close']","['High', '50_ema', 'Close']",0.001,3,8,0.012028144672513008,0.09998446702957153,9.154988288879395,-0.09998446702957153,0.1096728965640068,-2976.22607421875,0.003975443542003632,0.05795806646347046,5.304454803466797,-0.05795806646347046,0.06305111944675446,-810492.125,0.00470051821321249,0.06250333786010742,5.726163864135742,-0.06250333786010742,0.06856032460927963,-580271.0
1,ATR,"['High', '50_ema', 'ATR', 'Close']","['High', '50_ema', 'Close']",0.001,3,8,5.0386792281642556e-05,0.0065155029296875,0.5965659618377686,-0.0065155029296875,0.0070983655750751495,-11.471820831298828,0.0004126913263462484,0.020244300365447998,1.8527438640594482,0.020244300365447998,0.020314805209636688,-84136.3984375,0.0002770346764009446,0.01664435863494873,1.5247951745986938,-0.01664435863494873,0.01664435863494873,-34198.5234375
1,Close,Close,['Close'],0.001,4,8,0.0002463699784129858,0.015570282936096191,1.4248321056365967,-0.015570282936096191,0.015696177259087563,-59.98189926147461,0.0009762134868651628,0.031244397163391113,2.859480142593384,0.031244397163391113,0.031244415789842606,-199024.421875,0.0005237640580162406,0.022885799407958984,2.096575975418091,-0.022885799407958984,0.022885892540216446,-64656.8984375
1,Open,"['Open', 'Close']",['Close'],0.001,4,8,0.0013773327227681875,0.029435276985168457,2.6967854499816895,0.02260303497314453,0.03711243346333504,-339.9196472167969,2.9719054509769194e-05,0.005253314971923828,0.48079076409339905,0.005253314971923828,0.005451518576592207,-6057.96923828125,0.0035919530782848597,0.05280101299285889,4.837331771850586,0.028355002403259277,0.059932906180620193,-443420.3125
1,High,"['High', 'Close']","['Close', 'High']",0.001,4,8,8.281332156911958e-06,0.002154052257537842,0.1967494785785675,0.002154052257537842,0.0028777304105460644,-1.0498087406158447,0.00010000725887948647,0.010000050067901611,0.9152018427848816,0.010000050067901611,0.010000362992286682,-20387.96875,0.001497324905358255,0.03869509696960449,3.5448691844940186,-0.03869509696960449,0.038695283234119415,-184841.546875
1,Low,"['High', 'Low', 'Close']","['High', 'Close']",0.001,4,8,0.00027974945260211825,0.01637643575668335,1.4988237619400024,0.01637643575668335,0.016725711524486542,-68.2440414428711,0.0007206237060017884,0.025767385959625244,2.358269691467285,0.025767385959625244,0.026844434440135956,-146916.078125,0.0002117772091878578,0.01405423879623413,1.287484884262085,-0.01405423879623413,0.014552567154169083,-26142.583984375
