lookback_window,feature_under_consideration,candidate_features,current_best_features,learning_rate,number_of_hidden_layers,number_of_hidden_neurons,best_model_sw,best_model_hn,best_model_hl,best_model_mse,MSE_1_day,MAE_1_day,MAPE_1_day,MBE_1_day,RMSE_1_day,R2_1_day,MSE_3_day,MAE_3_day,MAPE_3_day,MBE_3_day,RMSE_3_day,R2_3_day,MSE_5_day,MAE_5_day,MAPE_5_day,MBE_5_day,RMSE_5_day,R2_5_day
1,stoch_k,"['Open', 'High', 'stoch_k', 'Close']","['Open', 'High', 'Close']",0.001,4,8,0.0013914585579186678,0.03570759296417236,3.268641233444214,-0.03570759296417236,0.03730225935578346,-343.41607666015625,0.0015075613046064973,0.03722947835922241,3.4072984009981155,-0.03722947835922241,0.0388273261487484,-307352.90625,0.0002275473379995674,0.014956891536712646,1.37019082903862,-0.014956891536712646,0.015084672719240189,-28089.3828125,1,8,4,3.0079502721491735e-05
1,stoch_d,"['Open', 'High', 'stoch_d', 'Close']","['Open', 'High', 'Close']",0.001,4,8,0.0004904026864096522,0.02049654722213745,1.8737830221652985,-0.02049654722213745,0.022145036607980728,-120.38526916503906,0.00013983862299937755,0.01104736328125,1.0110274888575077,-0.004218339920043945,0.011825338006019592,-28508.583984375,0.00046640625805594027,0.021342456340789795,1.955164410173893,-0.021342456340789795,0.02159644104540348,-57576.1640625,1,8,4,3.0079502721491735e-05
1,ATR,"['Open', 'High', 'ATR', 'Close']","['Open', 'High', 'Close']",0.001,4,8,0.0025945506058633327,0.05088531970977783,4.65579479932785,-0.05088531970977783,0.050936732441186905,-641.2073974609375,0.0009541676263324916,0.03044259548187256,2.7861300855875015,-0.03044259548187256,0.0308896042406559,-194529.828125,0.00015439673734363168,0.012230515480041504,1.120424922555685,0.002193450927734375,0.012425648048520088,-19059.048828125,1,8,4,3.0079502721491735e-05
1,Close,Close,Close,0.001,1,10,6.4118876252905466e-06,0.0019852519035339355,0.18136282451450825,0.0015718340873718262,0.002532170619815588,-0.5870808362960815,2.7649057301459834e-06,0.0016621947288513184,0.15212342841550708,0.0016621947288513184,0.0016628005541861057,-562.6948852539062,1.0649785053828964e-06,0.00102996826171875,0.09435524116270244,0.00102996826171875,0.0010319779394194484,-130.4700164794922,1,10,1,3.4139239536064756e-06
1,Open,"['Open', 'Close']",['Close'],0.001,1,10,0.0017743513453751802,0.0363498330116272,3.3291641622781754,-0.021284759044647217,0.04212304949760437,-438.1903381347656,0.002906773006543517,0.041673243045806885,3.8141265511512756,-0.034206926822662354,0.053914498537778854,-592617.0625,0.0015163852367550135,0.032448649406433105,2.9727937653660774,-0.02152836322784424,0.03894079104065895,-187194.515625,1,10,1,3.4139239536064756e-06
1,High,"['High', 'Close']",['Close'],0.001,1,10,1.1544187145773321e-05,0.0032444000244140625,0.29699429869651794,-0.0032444000244140625,0.003397673834115267,-1.857435941696167,0.002258770167827606,0.04736417531967163,4.334735870361328,0.04736417531967163,0.0475265197455883,-460505.53125,0.005240431986749172,0.07209324836730957,6.604436039924622,0.07209324836730957,0.07239082455635071,-646922.5625,1,10,1,3.4139239536064756e-06
1,Low,"['Low', 'Close']",['Close'],0.001,1,10,5.788993803435005e-06,0.0023197531700134277,0.21212277933955193,0.0023197531700134277,0.002406032755970955,-0.43290114402770996,0.008694464340806007,0.08332663774490356,7.6262809336185455,-0.04184657335281372,0.09324411302804947,-1772582.0,0.00036003152490593493,0.017461001873016357,1.5996640548110008,-0.007425963878631592,0.01897449605166912,-44444.359375,1,10,1,3.4139239536064756e-06
1,Volume,"['Volume', 'Close']",['Close'],0.001,1,10,1.7027182366291527e-06,0.001192927360534668,0.10904989903792739,0.001192927360534668,0.0013048824621364474,0.5785404443740845,8.29343480290845e-06,0.0020717978477478027,0.18959874287247658,-0.0020717978477478027,0.0028798324055969715,-1689.8231201171875,3.0138926376821473e-06,0.0015544891357421875,0.14241309836506844,-0.0015544891357421875,0.0017360566416755319,-371.06060791015625,1,10,1,3.4139239536064756e-06
1,50_sma,"['50_sma', 'Close']",['Close'],0.001,1,10,2.451983164064586e-05,0.004535555839538574,0.4152844659984112,-0.004535555839538574,0.0049517503939569,-5.069188594818115,3.1165432119450998e-06,0.0017647147178649902,0.16150601441040635,0.0017647147178649902,0.001765373395755887,-634.3848876953125,2.014728670474142e-05,0.0044879913330078125,0.411146879196167,-0.0044879913330078125,0.00448857294395566,-2486.15283203125,1,10,1,3.4139239536064756e-06
1,200_sma,"['200_sma', 'Close']",['Close'],0.001,1,10,3.8183843571459875e-05,0.005849957466125488,0.5348676349967718,0.005849957466125488,0.006179307587444782,-8.451327323913574,0.00011338983313180506,0.01064831018447876,0.9745312854647636,-0.01064831018447876,0.010648466646671295,-23116.33984375,3.7249924389470834e-06,0.0019284486770629883,0.17666639760136604,-0.0019284486770629883,0.0019300238927826285,-458.8448181152344,1,10,1,3.4139239536064756e-06
1,50_ema,"['50_ema', 'Close']",['Close'],0.001,1,10,0.0009908347856253386,0.03139328956604004,2.871730551123619,0.03139328956604004,0.03147752955555916,-244.25303649902344,0.0024363668635487556,0.04935634136199951,4.517084360122681,0.04935634136199951,0.04935956746339798,-496713.03125,0.00011217499559279531,0.010573148727416992,0.9686142206192017,-0.010573148727416992,0.010591269470751286,-13846.837890625,1,10,1,3.4139239536064756e-06
1,100_ema,"['100_ema', 'Close']",['Close'],0.001,1,10,0.0005811987211927772,0.024033069610595703,2.1984243765473366,0.024033069610595703,0.02410806342959404,-142.8592529296875,2.1687537810066715e-06,0.0014715194702148438,0.13467279495671391,0.0014715194702148438,0.001472668955102563,-441.1544494628906,6.043283792678267e-05,0.007773160934448242,0.7121025584638119,-0.007773160934448242,0.007773856166750193,-7459.3447265625,1,10,1,3.4139239536064756e-06
1,MACD_line,"['MACD_line', 'Close']",['Close'],0.001,1,10,1.3553672033594921e-05,0.0030832886695861816,0.2817463129758835,0.0030832886695861816,0.003681531175971031,-2.3548269271850586,2.2744748093828093e-06,0.0015074610710144043,0.13796223793178797,0.0015074610710144043,0.0015081361634656787,-462.70831298828125,6.961491862966795e-07,0.0008338689804077148,0.07639122195541859,-0.0008338689804077148,0.0008343555382452905,-84.93859100341797,1,10,1,3.4139239536064756e-06
1,Signal_line,"['Signal_line', 'Close']",['Close'],0.001,1,10,0.0007170485914684832,0.026662349700927734,2.4388745427131653,0.026662349700927734,0.026777762919664383,-176.4850311279297,0.00023441470693796873,0.015310466289520264,1.401210855692625,-0.015310466289520264,0.015310607850551605,-47790.2734375,2.4642111384309828e-05,0.0049634575843811035,0.45470334589481354,-0.0049634575843811035,0.004964082036167383,-3041.0322265625,1,10,1,3.4139239536064756e-06
1,ADX,"['ADX', 'Close']",['Close'],0.001,1,10,0.001822735881432891,0.04262650012969971,3.9002269506454468,-0.04262650012969971,0.04269351065158844,-450.16656494140625,1.3233894605946261e-05,0.0036266446113586426,0.3319080453366041,-0.0036266446113586426,0.003637842135503888,-2697.058837890625,6.820206976954069e-07,0.0006734728813171387,0.06170067936182022,-0.0006734728813171387,0.0008258454618044198,-83.19445037841797,1,10,1,3.4139239536064756e-06
1,RSI,"['RSI', 'Close']",['Close'],0.001,1,10,0.0010499152122065425,0.03233003616333008,2.9574548825621605,0.03233003616333008,0.0324023962020874,-258.8767395019531,0.0019205028656870127,0.04382181167602539,4.010560363531113,0.04382181167602539,0.043823543936014175,-391541.3125,0.00019619967497419566,0.014006078243255615,1.2831000611186028,0.014006078243255615,0.014007129706442356,-24219.560546875,1,10,1,3.4139239536064756e-06
1,stoch_k,"['stoch_k', 'Close']",['Close'],0.001,1,10,0.0002742450451478362,0.016100168228149414,1.4723243191838264,-0.016100168228149414,0.016560345888137817,-66.88158416748047,0.000866713235154748,0.02936941385269165,2.687894180417061,-0.02936941385269165,0.02943999320268631,-176700.0625,0.0006950388778932393,0.025327563285827637,2.3202110081911087,-0.007318019866943359,0.026363590732216835,-85800.5234375,1,10,1,3.4139239536064756e-06
1,stoch_d,"['stoch_d', 'Close']",['Close'],0.001,1,10,0.0003772989730350673,0.019173860549926758,1.7536604776978493,0.019173860549926758,0.019424185156822205,-92.38965606689453,0.00036186014767736197,0.01901984214782715,1.740693673491478,0.01901984214782715,0.0190226212143898,-73773.1953125,1.1553721606105682e-06,0.0010465383529663086,0.0958755670581013,-0.00024521350860595703,0.001074882340617478,-141.6289825439453,1,10,1,3.4139239536064756e-06
1,ATR,"['ATR', 'Close']",['Close'],0.001,1,10,0.002188457176089287,0.046578168869018555,4.260624200105667,0.046578168869018555,0.04678094759583473,-540.6904907226562,0.0001396445295540616,0.011639833450317383,1.0652869008481503,-0.011639833450317383,0.011817128397524357,-28469.013671875,0.0011067594168707728,0.03325533866882324,3.0465254560112953,-0.03325533866882324,0.03326799347996712,-136626.8125,1,10,1,3.4139239536064756e-06
1,Close,Close,Close,0.001,2,10,1.2768723536282778e-05,0.002972543239593506,0.27161920443177223,0.002972543239593506,0.0035733350086957216,-2.1605353355407715,1.7141686612376361e-06,0.001308441162109375,0.11974852532148361,-0.001308441162109375,0.0013092625886201859,-348.4759521484375,1.5864759461692302e-06,0.001257777214050293,0.11522588320076466,-0.001257777214050293,0.0012595538282766938,-194.84811401367188,1,10,2,5.356456047896548e-06
1,Open,"['Open', 'Close']",['Close'],0.001,2,10,0.0006048307404853404,0.01994466781616211,1.827123761177063,-0.01438891887664795,0.024593306705355644,-148.7086944580078,0.0002559862332418561,0.0143357515335083,1.312046404927969,0.007104396820068359,0.01599957048892975,-52188.1640625,0.0012815125519409776,0.02992171049118042,2.7412861585617065,0.019652068614959717,0.035798218101263046,-158199.828125,1,10,2,5.356456047896548e-06
1,High,"['High', 'Close']",['Close'],0.001,2,10,0.0002840815868694335,0.01648479700088501,1.5075746923685074,0.01648479700088501,0.016854720190167427,-69.31633758544922,6.557669257745147e-05,0.008089721202850342,0.7403673604130745,-0.008089721202850342,0.008097943849861622,-13368.44140625,0.00033954926766455173,0.018399834632873535,1.6856074333190918,-0.018399834632873535,0.018426863476634026,-41915.85546875,1,10,2,5.356456047896548e-06
1,Low,"['Low', 'Close']",['Close'],0.001,2,10,0.0016742506995797157,0.03595733642578125,3.2929599285125732,-0.019527435302734375,0.04091760888695717,-413.41326904296875,0.010603023692965508,0.08916503190994263,8.16066563129425,0.05150359869003296,0.10297098755836487,-2161689.25,0.013342343270778656,0.10125601291656494,9.276515990495682,-0.055583834648132324,0.11550906300544739,-1647091.625,1,10,2,5.356456047896548e-06
1,Volume,"['Volume', 'Close']",['Close'],0.001,2,10,0.0003633520391304046,0.016666531562805176,1.5263484790921211,-0.009250879287719727,0.019061794504523277,-88.93749237060547,0.0004589134769048542,0.01686042547225952,1.5431398525834084,-0.013215124607086182,0.021422265097498894,-93559.9375,0.000715773378033191,0.025586724281311035,2.344067022204399,0.007816195487976074,0.026753941550850868,-88360.1640625,1,10,2,5.356456047896548e-06
1,50_sma,"['50_sma', 'Close']",['Close'],0.001,2,10,0.0008785885875113308,0.029571115970611572,2.705068141222,0.029571115970611572,0.02964099496603012,-216.4696807861328,0.0010212600464001298,0.03195708990097046,2.924705296754837,0.03195708990097046,0.03195716068148613,-208208.28125,0.00019902150961570442,0.01410740613937378,1.2923836708068848,0.01410740613937378,0.014107498340308666,-24567.912109375,1,10,2,5.356456047896548e-06
1,200_sma,"['200_sma', 'Close']",['Close'],0.001,2,10,0.00010304824536433443,0.009955167770385742,0.9111151099205017,-0.009955167770385742,0.010151267983019352,-24.506669998168945,0.0002716548042371869,0.016481876373291016,1.5084173530340195,0.016481876373291016,0.016481954604387283,-55382.59375,3.4305689041502774e-05,0.005856692790985107,0.5365329794585705,0.005856692790985107,0.005857105832546949,-4233.98681640625,1,10,2,5.356456047896548e-06
1,50_ema,"['50_ema', 'Close']",['Close'],0.001,2,10,0.00022279405675362796,0.01479417085647583,1.3531597331166267,0.01479417085647583,0.014926287345588207,-54.14634704589844,0.0001402910565957427,0.01184314489364624,1.0838809423148632,0.01184314489364624,0.011844452470541,-28600.82421875,0.0007142249960452318,0.026724636554718018,2.448253706097603,-0.026724636554718018,0.026724988594651222,-88169.0234375,1,10,2,5.356456047896548e-06
1,100_ema,"['100_ema', 'Close']",['Close'],0.001,2,10,0.0050427354872226715,0.07098376750946045,6.494520604610443,-0.07098376750946045,0.0710122212767601,-1247.1861572265625,0.0008397598867304623,0.02897852659225464,2.652108669281006,-0.02897852659225464,0.028978610411286354,-171204.953125,0.0008109110640361905,0.028476357460021973,2.6087289676070213,-0.028476357460021973,0.028476500883698463,-100104.7734375,1,10,2,5.356456047896548e-06
1,MACD_line,"['MACD_line', 'Close']",['Close'],0.001,2,10,0.000663017388433218,0.025634288787841797,2.344828099012375,0.025634288787841797,0.025749124586582184,-163.11114501953125,0.0006929768715053797,0.02630513906478882,2.407434582710266,0.02630513906478882,0.026324454694986343,-141279.578125,9.426929318578914e-05,0.009705901145935059,0.8891627192497253,0.009705901145935059,0.009709237143397331,-11636.4052734375,1,10,2,5.356456047896548e-06
1,Signal_line,"['Signal_line', 'Close']",['Close'],0.001,2,10,8.868800068739802e-05,0.009205222129821777,0.8418354205787182,0.009205222129821777,0.009417430497705936,-20.952198028564453,0.00022679235553368926,0.015057981014251709,1.3781043700873852,0.015057981014251709,0.015059626661241055,-46236.265625,0.00023905823763925582,0.015461504459381104,1.4164334163069725,0.015461504459381104,0.015461508184671402,-29510.38671875,1,10,2,5.356456047896548e-06
1,ADX,"['ADX', 'Close']",['Close'],0.001,2,10,0.002772153588011861,0.052504897117614746,4.80424240231514,-0.052504897117614746,0.05265124514698982,-685.16796875,0.00029956758953630924,0.01726430654525757,1.5800181776285172,-0.01726430654525757,0.01730802096426487,-61073.30859375,0.001206172164529562,0.03471815586090088,3.180534765124321,-0.03471815586090088,0.03472999110817909,-148899.171875,1,10,2,5.356456047896548e-06
1,RSI,"['RSI', 'Close']",['Close'],0.001,2,10,3.1144649256020784e-05,0.00524294376373291,0.4793461412191391,0.00524294376373291,0.005580739118158817,-6.708974361419678,0.0009628715924918652,0.031029939651489258,2.839852496981621,0.031029939651489258,0.03103017248213291,-196304.34375,0.002214358653873205,0.04705691337585449,4.31089848279953,0.04705691337585449,0.04705697298049927,-273358.3125,1,10,2,5.356456047896548e-06
1,stoch_k,"['stoch_k', 'Close']",['Close'],0.001,2,10,0.00043330254266038537,0.020790934562683105,1.9022982567548752,-0.020790934562683105,0.02081592008471489,-106.25175476074219,4.0212689782492816e-05,0.005169212818145752,0.4731067456305027,-0.005169212818145752,0.006341347470879555,-8197.357421875,3.636370092863217e-05,0.005373597145080566,0.4922563210129738,0.005373597145080566,0.0060302321799099445,-4488.044921875,1,10,2,5.356456047896548e-06
1,stoch_d,"['stoch_d', 'Close']",['Close'],0.001,2,10,0.0001518544158898294,0.008821368217468262,0.8056041784584522,0.00860452651977539,0.012322922237217426,-36.58725357055664,0.001701556146144867,0.03635472059249878,3.3270616084337234,0.03635472059249878,0.041249923408031464,-346903.5625,0.0002133176603820175,0.010432183742523193,0.9556185454130173,-0.010432183742523193,0.014605398289859295,-26332.75,1,10,2,5.356456047896548e-06
1,ATR,"['ATR', 'Close']","['Close', 'ATR']",0.001,2,10,7.1859435593069065e-06,0.0021393895149230957,0.1954573206603527,0.0021393895149230957,0.0026806609239429235,-0.7786765098571777,5.086586156721751e-07,0.0006203055381774902,0.05676816217601299,0.0006203055381774902,0.0007132030441425741,-102.70272064208984,9.169145869236672e-07,0.0008981823921203613,0.08228027727454901,-0.0003319382667541504,0.0009575565927661955,-112.1917495727539,1,10,2,2.8705055873009164e-06
1,Close,Close,Close,0.001,3,10,7.972447929205373e-05,0.008708000183105469,0.7963478565216064,0.008708000183105469,0.008928856812417507,-18.73353385925293,5.921709998801816e-06,0.00243300199508667,0.2226675394922495,0.00243300199508667,0.0024334564805030823,-1206.2879638671875,1.4484834309769212e-06,0.0012017488479614258,0.11009309673681855,-0.0012017488479614258,0.0012035295367240906,-177.81314086914062,1,10,3,2.9031557573944156e-05
1,Open,"['Open', 'Close']",['Close'],0.001,3,10,0.0004978972719982266,0.01592576503753662,1.4596500433981419,0.015629053115844727,0.022313611581921577,-122.24034118652344,0.0004675864474847913,0.02123737335205078,1.9436635076999664,-0.0040694475173950195,0.021623747423291206,-95328.1328125,0.00019569433061406016,0.012365877628326416,1.1327926069498062,0.0065405964851379395,0.013989078812301159,-24157.17578125,1,10,3,2.9031557573944156e-05
1,High,"['High', 'Close']",['Close'],0.001,3,10,0.0015719254733994603,0.03962486982345581,3.6254361271858215,-0.03962486982345581,0.03964751586318016,-388.0855712890625,0.0009341404074802995,0.030546963214874268,2.795657142996788,-0.030546963214874268,0.030563710257411003,-190446.78125,0.00016468405374325812,0.012831270694732666,1.1754784733057022,0.012831270694732666,0.012832928448915482,-20329.00390625,1,10,3,2.9031557573944156e-05
1,Low,"['Low', 'Close']",['Close'],0.001,3,10,0.01934872567653656,0.13908517360687256,12.725000083446503,-0.13908517360687256,0.13909970223903656,-4788.22802734375,0.019416235387325287,0.13934212923049927,12.752561271190643,-0.13934212923049927,0.13934215903282166,-3958482.0,0.01973317563533783,0.14047479629516602,12.868942320346832,-0.14047479629516602,0.1404748260974884,-2436030.5,1,10,3,2.9031557573944156e-05
1,Volume,"['Volume', 'Close']",['Close'],0.001,3,10,0.019682588055729866,0.14028024673461914,12.834334373474121,-0.14028024673461914,0.1402946412563324,-4870.8662109375,0.019511230289936066,0.1396825909614563,12.783721089363098,-0.1396825909614563,0.1396826058626175,-3977849.0,0.019919391721487045,0.1411360502243042,12.929520010948181,-0.1411360502243042,0.1411360800266266,-2459018.5,1,10,3,2.9031557573944156e-05
1,50_sma,"['50_sma', 'Close']",['Close'],0.001,3,10,0.0004769728984683752,0.0217474102973938,1.9899703562259674,-0.0217474102973938,0.02183970995247364,-117.06111145019531,0.00019178728689439595,0.013848543167114258,1.2674160301685333,-0.013848543167114258,0.013848728500306606,-39099.61328125,0.0008011917816475034,0.028305232524871826,2.593052014708519,-0.028305232524871826,0.028305331245064735,-98904.9453125,1,10,3,2.9031557573944156e-05
1,200_sma,"['200_sma', 'Close']",['Close'],0.001,3,10,0.0015236898325383663,0.03898423910140991,3.566933423280716,-0.03898423910140991,0.03903447091579437,-376.14617919921875,6.360447150655091e-05,0.007975161075592041,0.7298851385712624,-0.007975161075592041,0.007975241169333458,-12966.3544921875,0.00166064512450248,0.040750980377197266,3.733211010694504,-0.040750980377197266,0.04075101390480995,-205003.1875,1,10,3,2.9031557573944156e-05
1,50_ema,"['50_ema', 'Close']",['Close'],0.001,3,10,0.0037447884678840637,0.06108748912811279,5.58817982673645,0.06108748912811279,0.06119467690587044,-925.9161376953125,0.0002592753735370934,0.016053617000579834,1.4692161232233047,0.016053617000579834,0.016102030873298645,-52858.73828125,0.00043047298095189035,0.020747840404510498,1.9007164984941483,-0.020747840404510498,0.020747842267155647,-53140.25390625,1,10,3,2.9031557573944156e-05
1,100_ema,"['100_ema', 'Close']",['Close'],0.001,3,10,1.752702155499719e-05,0.0036863088607788086,0.3369201673194766,0.0036863088607788086,0.004186528734862804,-3.3383169174194336,0.0008073404314927757,0.028413712978363037,2.600416913628578,0.028413712978363037,0.028413737192749977,-164595.4375,0.0003467113128863275,0.018619656562805176,1.7057538032531738,-0.018619656562805176,0.018620185554027557,-42800.0,1,10,3,2.9031557573944156e-05
1,MACD_line,"['MACD_line', 'Close']",['Close'],0.001,3,10,0.000834612874314189,0.028885841369628906,2.6426365599036217,0.028885841369628906,0.028889667242765427,-205.58473205566406,0.00013960152864456177,0.011773169040679932,1.0774719528853893,-0.011773169040679932,0.011815309524536133,-28460.24609375,7.693999214097857e-05,0.00868523120880127,0.7956661283969879,0.00868523120880127,0.008771544322371483,-9497.1279296875,1,10,3,2.9031557573944156e-05
1,Signal_line,"['Signal_line', 'Close']",['Close'],0.001,3,10,3.168337934766896e-05,0.0052765607833862305,0.48241368494927883,0.0052765607833862305,0.0056287990882992744,-6.842321872711182,0.00012788226013071835,0.011308491230010986,1.034950464963913,-0.011308491230010986,0.011308504268527031,-26070.982421875,0.0008112472132779658,0.02848231792449951,2.609274908900261,-0.02848231792449951,0.028482401743531227,-100146.2734375,1,10,3,2.9031557573944156e-05
1,ADX,"['ADX', 'Close']",['Close'],0.001,3,10,0.0004063120868522674,0.02006596326828003,1.8354780972003937,0.02006596326828003,0.020157184451818466,-99.57102966308594,0.00025269901379942894,0.01589590311050415,1.4547903090715408,-0.01589590311050415,0.0158965103328228,-51517.984375,0.0008203876204788685,0.028641343116760254,2.6238445192575455,0.028641343116760254,0.028642408549785614,-101274.640625,1,10,3,2.9031557573944156e-05
1,RSI,"['RSI', 'Close']",['Close'],0.001,3,10,0.00027087630587629974,0.01635289192199707,1.4957848936319351,0.01635289192199707,0.01645831950008869,-66.04774475097656,9.485706686973572e-05,0.009739220142364502,0.8913316763937473,0.009739220142364502,0.009739459492266178,-19337.974609375,8.836487722874153e-06,0.002972126007080078,0.2722770208492875,-0.002972126007080078,0.002972623100504279,-1089.851318359375,1,10,3,2.9031557573944156e-05
1,stoch_k,"['stoch_k', 'Close']",['Close'],0.001,3,10,0.0015301748644560575,0.03335165977478027,3.054724633693695,0.03335165977478027,0.03911744803190231,-377.7513732910156,0.0017784741939976811,0.03651851415634155,3.342290222644806,0.03651851415634155,0.04217195883393288,-362585.21875,0.0013279073173180223,0.033363938331604004,3.0563704669475555,-0.01465451717376709,0.03644046187400818,-163927.203125,1,10,3,2.9031557573944156e-05
1,stoch_d,"['stoch_d', 'Close']",['Close'],0.001,3,10,0.0008325071539729834,0.028048932552337646,2.5650102645158768,0.028048932552337646,0.028853200376033783,-205.0635223388672,0.0009955146815627813,0.03139680624008179,2.8734102845191956,0.03139680624008179,0.0315517783164978,-202959.453125,0.0010553975589573383,0.032134950160980225,2.943929098546505,0.032134950160980225,0.03248688206076622,-130286.2734375,1,10,3,2.9031557573944156e-05
1,ATR,"['ATR', 'Close']",['Close'],0.001,3,10,0.0005849409499205649,0.02418297529220581,2.2123992443084717,-0.02418297529220581,0.024185553193092346,-143.78553771972656,0.0066544171422719955,0.0803423523902893,7.352997362613678,0.0803423523902893,0.08157461136579514,-1356667.625,0.002066683955490589,0.045261383056640625,4.14644218981266,0.045261383056640625,0.04546079412102699,-255128.078125,1,10,3,2.9031557573944156e-05
1,Close,Close,Close,0.001,4,10,4.973507748218253e-05,0.0067642927169799805,0.6191890686750412,-0.0067642927169799805,0.007052310276776552,-11.310507774353027,0.00012521390453912318,0.011189758777618408,1.0240845382213593,-0.011189758777618408,0.011189902201294899,-25526.970703125,0.00013242862769402564,0.011507511138916016,1.0542074218392372,-0.011507511138916016,0.011507763527333736,-16347.1181640625,1,10,4,0.00010245920323844378
1,Open,"['Open', 'Close']",['Close'],0.001,4,10,0.0012711803428828716,0.03059786558151245,2.802424877882004,-0.018301665782928467,0.03565361723303795,-313.6446228027344,0.0012296203058212996,0.034968018531799316,3.200250118970871,-0.034968018531799316,0.035065941512584686,-250687.703125,0.003394004190340638,0.05421715974807739,4.967012628912926,-0.05421715974807739,0.05825808271765709,-418983.8125,1,10,4,0.00010245920323844378
1,High,"['High', 'Close']","['Close', 'High']",0.001,4,10,6.889007181598572e-06,0.0020381808280944824,0.18619141774252057,0.0016537308692932129,0.002624691929668188,-0.7051782608032227,0.0001337022113148123,0.011562883853912354,1.058232318609953,-0.011562883853912354,0.011562967672944069,-27257.5234375,4.170589818386361e-05,0.006457924842834473,0.5916123278439045,-0.006457924842834473,0.006458010524511337,-5147.53173828125,1,10,4,6.07657055600915e-05
1,Low,"['High', 'Low', 'Close']","['High', 'Close']",0.001,4,10,0.0017174436943605542,0.041393280029296875,3.787337988615036,-0.041393280029296875,0.04144205152988434,-424.1044616699219,0.0019852493423968554,0.04455608129501343,4.077763110399246,-0.04455608129501343,0.044556137174367905,-404741.5,0.0017631317023187876,0.04198956489562988,3.846678137779236,-0.04198956489562988,0.04198966175317764,-217655.0,1,10,4,6.07657055600915e-05
1,Volume,"['High', 'Volume', 'Close']","['High', 'Close']",0.001,4,10,0.005384334363043308,0.07314074039459229,6.692512333393097,-0.07314074039459229,0.07337802648544312,-1331.7392578125,0.0023258356377482414,0.045503079891204834,4.164525493979454,-0.045503079891204834,0.048226919025182724,-474178.5,0.0006584709626622498,0.02415996789932251,2.2133678197860718,-0.008646786212921143,0.025660689920186996,-81286.265625,1,10,4,6.07657055600915e-05
1,50_sma,"['High', '50_sma', 'Close']","['High', 'Close']",0.001,4,10,0.0055974326096475124,0.07479345798492432,6.84303343296051,-0.07479345798492432,0.07481598854064941,-1384.485595703125,0.0005400170339271426,0.023200392723083496,2.123286947607994,0.023200392723083496,0.02323826588690281,-110094.9140625,0.0007851304253563285,0.02799820899963379,2.5649165734648705,0.02799820899963379,0.028020178899168968,-96922.1875,1,10,4,6.07657055600915e-05
1,200_sma,"['High', '200_sma', 'Close']","['High', 'Close']",0.001,4,10,0.0022419814486056566,0.04731905460357666,4.329424351453781,-0.04731905460357666,0.04734956473112106,-553.9389038085938,0.002690492197871208,0.051869332790374756,4.747068136930466,-0.051869332790374756,0.0518699549138546,-548522.8125,0.010362678207457066,0.10179722309112549,9.325677156448364,-0.10179722309112549,0.10179723799228668,-1279256.375,1,10,4,6.07657055600915e-05
1,50_ema,"['High', '50_ema', 'Close']","['High', 'Close']",0.001,4,10,0.00023222260642796755,0.015088975429534912,1.380105596035719,0.015088975429534912,0.015238852240145206,-56.48011779785156,0.00015380134573206306,0.012400209903717041,1.1348633095622063,0.012400209903717041,0.012401667423546314,-31355.232421875,0.00015494265244342387,0.012445807456970215,1.1401629075407982,0.012445807456970215,0.012447596527636051,-19126.44140625,1,10,4,6.07657055600915e-05
1,100_ema,"['High', '100_ema', 'Close']","['High', 'Close']",0.001,4,10,0.0012855420354753733,0.035798072814941406,3.275442123413086,-0.035798072814941406,0.03585445508360863,-317.199462890625,0.0004657545068766922,0.02158123254776001,1.975109986960888,-0.02158123254776001,0.021581346169114113,-94954.6484375,0.00048693211283534765,0.022066354751586914,2.021506614983082,-0.022066354751586914,0.022066539153456688,-60110.05078125,1,10,4,6.07657055600915e-05
1,MACD_line,"['High', 'MACD_line', 'Close']","['High', 'Close']",0.001,4,10,0.0015693826135247946,0.03917819261550903,3.583357483148575,-0.03917819261550903,0.039615433663129807,-387.4561462402344,0.0005282480269670486,0.02261286973953247,2.0695488899946213,0.02261286973953247,0.022983646020293236,-107695.5078125,0.0004437077441252768,0.020604372024536133,1.8876062706112862,0.020604372024536133,0.02106437087059021,-54774.06640625,1,10,4,6.07657055600915e-05
1,Signal_line,"['High', 'Signal_line', 'Close']","['High', 'Close']",0.001,4,10,6.7285882323631085e-06,0.0025665760040283203,0.2347483765333891,0.0003758668899536133,0.0025939522311091423,-0.665471076965332,0.00010264334559906274,0.01012355089187622,0.9265027940273285,0.01012355089187622,0.01013130508363247,-20925.400390625,0.0013101911172270775,0.03615713119506836,3.312353789806366,0.03615713119506836,0.03619656339287758,-161740.15625,1,10,4,6.07657055600915e-05
1,ADX,"['High', 'ADX', 'Close']","['High', 'Close']",0.001,4,10,0.00013455506996251643,0.01142871379852295,1.045927219092846,-0.01142871379852295,0.011599787510931492,-32.30529022216797,0.002111111767590046,0.045940279960632324,4.204439744353294,-0.045940279960632324,0.04594683647155762,-430401.6875,0.0034268973395228386,0.0585329532623291,5.36222942173481,-0.0585329532623291,0.05853970721364021,-423044.40625,1,10,4,6.07657055600915e-05
